135
x y z vx vy vz KE
0.430201 0.032915 12.501097 -0.134960 -1.806952 -0.172346 1780615444418352732176384.000000
1.174133 1.054464 13.868725 0.704296 -0.663205 0.152779 1780615444418352732176384.000000
2.013227 3.006478 15.312813 1.617166 1.504750 0.522273 1780615444418352732176384.000000
0.420684 1.721972 16.047863 -0.140593 0.105168 0.096882 1780615444418352732176384.000000
1.380950 3.008881 1.060637 -0.299492 1.487233 1.747025 1780615444418352732176384.000000
2.041620 0.961504 1.750936 0.440179 -0.770939 0.109566 1780615444418352732176384.000000
2.577888 1.513495 4.173947 1.043455 -0.132709 1.567088 1780615444418352732176384.000000
1.249413 2.930456 3.306374 -0.449465 1.442997 -0.621804 1780615444418352732176384.000000
0.571027 2.767092 5.172698 -1.208603 1.258360 0.243270 1780615444418352732176384.000000
0.660268 1.234014 5.477224 -1.097820 -0.461047 -0.638773 1780615444418352732176384.000000
0.558042 2.307311 8.116159 -1.229300 0.751517 1.081021 1780615444418352732176384.000000
2.497703 2.415379 8.795150 0.953491 0.844659 0.626841 1780615444418352732176384.000000
1.587071 1.993549 10.442482 -0.069455 0.381901 1.206151 1780615444418352732176384.000000
0.851093 2.123656 10.692444 -0.898217 0.533279 0.263275 1780615444418352732176384.000000
1.518611 0.343988 12.626209 -0.158522 -1.470173 1.194853 1780615444418352732176384.000000
1.091452 0.108662 13.321326 -0.651826 -1.705517 0.716999 1780615444418352732176384.000000
0.842144 2.014599 13.243663 -0.902101 0.408610 -0.565375 1780615444418352732176384.000000
1.245718 1.949632 13.502242 -0.462967 0.320208 -1.487595 1780615444418352732176384.000000
2.459190 1.449312 14.697502 0.915836 -0.223333 -1.404629 1780615444418352732176384.000000
2.764477 2.375710 0.438864 -0.000520 0.794530 -0.103959 1780615444418352732176384.000000
1.670194 2.222341 0.353865 -1.189991 0.633158 -1.451950 1780615444418352732176384.000000
2.129435 2.428562 2.965612 -0.699883 0.855886 0.240591 1780615444418352732176384.000000
2.546781 1.103027 3.933689 -0.232176 -0.617354 0.097142 1780615444418352732176384.000000
0.031775 3.009707 6.082730 0.646238 -2.157324 1.257655 1780615444418352732176384.000000
3.277985 3.246757 5.736422 0.586712 -1.882755 -0.344570 1780615444418352732176384.000000
1.197718 2.937445 5.386769 -1.721254 1.423172 -1.943987 1780615444418352732176384.000000
2.287317 1.495680 7.749123 -0.518931 -0.169671 -0.561027 1780615444418352732176384.000000
3.228268 0.307695 8.652412 0.547530 -1.481666 -0.773390 1780615444418352732176384.000000
1.746519 1.650803 10.578492 -1.116080 0.016996 0.122062 1780615444418352732176384.000000
2.506360 2.665441 11.414234 -0.274180 1.125379 -0.149992 1780615444418352732176384.000000
1.950160 2.362445 13.279412 -0.907921 0.775297 0.693993 1780615444418352732176384.000000
0.051980 0.994892 13.402998 0.663910 -0.745316 -0.405616 1780615444418352732176384.000000
2.099547 2.433356 14.239695 -0.714803 0.885643 -0.694203 1780615444418352732176384.000000
1.882755 0.746842 15.528812 -0.954911 -0.996640 -0.457279 1780615444418352732176384.000000
0.309233 0.212109 0.855880 -0.256537 0.851492 1.523575 1780615444418352732176384.000000
2.976542 2.318562 1.086047 -0.980544 -0.470881 -0.639044 1780615444418352732176384.000000
3.243222 3.270178 3.336929 -0.672986 0.577511 0.637519 1780615444418352732176384.000000
2.964990 2.209861 3.981617 -0.985455 -0.620884 0.151630 1780615444418352732176384.000000
1.093801 0.013863 5.887242 0.590479 0.649223 1.023548 1780615444418352732176384.000000
0.933555 2.616549 7.138289 0.419856 -0.146534 1.213064 1780615444418352732176384.000000
1.122162 2.117192 8.324809 0.642172 2.953948 1.300964 1780615444418352732176384.000000
0.627051 2.658524 9.001923 0.080586 -0.102088 0.829239 1780615444418352732176384.000000
1.066448 2.849641 10.136400 0.567122 0.103876 0.861519 1780615444418352732176384.000000
0.314307 1.331010 10.245909 -0.257994 -1.590138 -0.215699 1780615444418352732176384.000000
1.037308 3.018646 10.683962 0.546345 0.293993 -0.954595 1780615444418352732176384.000000
1.060569 1.769292 13.093919 0.570827 -1.099651 0.479138 1780615444418352732176384.000000
0.913869 0.369756 13.465465 0.400702 1.012894 -0.307906 1780615444418352732176384.000000
2.647725 1.867928 16.045060 2.337148 -0.978311 -2.342017 1780615444418352732176384.000000
0.540415 2.301962 16.061782 -0.011439 -0.492188 0.138177 1780615444418352732176384.000000
0.976696 0.474042 0.265917 -0.745243 1.119594 -0.327928 1780615444418352732176384.000000
1.956033 0.522308 0.677405 0.347806 1.192631 -1.079746 1780615444418352732176384.000000
2.388733 1.990674 2.091269 0.809905 -0.843297 -0.732875 1780615444418352732176384.000000
2.335602 3.219609 4.549816 0.767438 0.511203 0.796565 1780615444418352732176384.000000
1.229963 2.179496 4.260873 -0.456826 -0.648659 -0.763396 1780615444418352732176384.000000
0.073894 0.302523 6.358428 1.908385 0.941647 0.353976 1780615444418352732176384.000000
1.714504 0.040025 8.124039 0.050729 0.647161 1.071969 1780615444418352732176384.000000
1.100643 2.727518 8.839268 -0.615672 -0.023553 0.649890 1780615444418352732176384.000000
2.909116 1.788243 9.993145 1.412199 -1.062813 0.704193 1780615444418352732176384.000000
2.752881 0.707106 10.258369 1.218455 1.377343 -0.204406 1780615444418352732176384.000000
0.669462 0.218384 10.521615 -1.100604 0.854457 -1.165083 1780615444418352732176384.000000
2.099838 2.632874 12.582810 0.496361 -0.127180 -0.043514 1780615444418352732176384.000000
2.104001 2.844838 13.475643 0.524538 0.092049 -0.291326 1780615444418352732176384.000000
2.701148 2.518344 13.651795 1.161114 -0.249607 -1.320430 1780615444418352732176384.000000
2.647122 2.998200 15.510186 1.103475 0.281397 -1.702663 1780615444418352732176384.000000
1.176939 2.469406 1.491481 -1.755610 -0.315529 1.040167 1780615444418352732176384.000000
2.211269 3.256788 2.435423 -0.604736 0.557528 0.859310 1780615444418352732176384.000000
2.670796 0.199434 3.733537 -0.071796 0.829378 1.085647 1780615444418352732176384.000000
0.856357 0.649882 3.533172 1.548417 -2.344917 -0.365718 1780615444418352732176384.000000
0.614444 2.594656 5.438077 1.298345 -0.167448 0.547884 1780615444418352732176384.000000
2.467524 3.287061 4.681018 -0.291890 0.595115 -1.530909 1780615444418352732176384.000000
2.946640 0.533836 6.889870 0.216441 1.192864 -0.299156 1780615444418352732176384.000000
3.052927 0.491073 9.016078 -181895113463.919952 -45899085906.171959 -1321144536388.261719 1780615444418352732176384.000000
2.270259 2.401123 8.379642 -0.534995 -0.388349 -1.065489 1780615444418352732176384.000000
0.270343 1.325811 9.220969 0.906697 -1.574616 -1.373458 1780615444418352732176384.000000
0.714333 2.783116 11.862711 1.388905 0.043303 0.351775 1780615444418352732176384.000000
3.209047 2.718355 12.947000 0.515665 -0.040056 0.337833 1780615444418352732176384.000000
1.539342 1.392531 13.684598 -1.347086 2.164294 -0.055681 1780615444418352732176384.000000
2.187460 0.948450 15.142629 -0.630535 -1.986211 0.329707 1780615444418352732176384.000000
1.955270 1.566945 16.006390 -0.884619 -1.318019 0.065150 1780615444418352732176384.000000
135
x y z vx vy vz KE
1.051612 2.753315 0.113261 0.543532 -1.207631 0.639575 7122461777677464304091136.000000
3.150277 0.131332 2.899860 -0.770140 -0.464668 1.370400 7122461777677464304091136.000000
2.781108 0.436905 2.859893 -1.168600 -0.123122 0.125614 7122461777677464304091136.000000
3.057808 2.937507 3.194327 -0.862798 -0.992856 -0.708828 7122461777677464304091136.000000
1.421674 2.009557 4.551561 0.967277 1.606020 -0.427210 7122461777677464304091136.000000
1.035376 2.316727 5.577179 0.528740 1.952851 -0.516684 7122461777677464304091136.000000
2.815706 3.034805 5.666568 2.492212 -0.898246 -1.639505 7122461777677464304091136.000000
1.479506 3.014257 7.947561 1.024493 -0.924168 -0.335907 7122461777677464304091136.000000
1.702141 2.078302 26422890704.070770 363790226927.652344 91798171814.607574 2642289072778.059082 7122461777677464304091136.000000
1.620092 0.153273 9.271567 1.166850 -0.431131 -1.278725 7122461777677464304091136.000000
0.314730 2.944501 13.534324 -0.260027 -0.984624 2.182921 7122461777677464304091136.000000
0.191371 0.441869 10.680260 -0.391682 -0.112282 -2.169920 7122461777677464304091136.000000
0.138152 3.167640 14.451122 -0.441638 -0.732364 0.789503 7122461777677464304091136.000000
2.971370 2.415885 14.985705 -0.976838 -1.558220 0.178658 7122461777677464304091136.000000
2.832782 1.511398 15.388907 -1.126225 1.056134 -0.620218 7122461777677464304091136.000000
1.766682 0.199124 0.400816 0.101404 -0.375412 -0.163336 7122461777677464304091136.000000
2.536505 3.209227 1.499269 0.962778 -0.706008 -0.164254 7122461777677464304091136.000000
0.533493 1.820045 3.250391 -1.229445 1.399019 0.560879 7122461777677464304091136.000000
2.391484 2.584476 3.046844 0.819039 -1.393582 -0.883009 7122461777677464304091136.000000
2.162249 1.066875 5.696215 0.550812 0.572653 0.812945 7122461777677464304091136.000000
1.823241 0.761551 7.342658 0.209133 0.233324 1.416877 7122461777677464304091136.000000
1.169255 0.562031 7.445155 -0.533410 0.002738 0.335280 7122461777677464304091136.000000
3.261753 2.959400 8.146089 1.760624 -0.967374 -0.113184 7122461777677464304091136.000000
1.214217 2.729175 8.611600 -0.482586 -1.251430 -0.802547 7122461777677464304091136.000000
1.310223 0.561468 10.300008 -0.368550 0.019890 -0.185187 7122461777677464304091136.000000
1.961540 0.790415 11.785506 0.322642 0.264030 0.245929 7122461777677464304091136.000000
2.336876 0.786243 11.830869 0.761903 0.286694 -0.903584 7122461777677464304091136.000000
2.965206 1.988348 15.004138 -2.186781 1.585676 1.375252 7122461777677464304091136.000000
3.189834 0.356211 13.475885 1.701553 -0.204188 -1.514528 7122461777677464304091136.000000
2.585557 0.060123 15.885374 1.033407 -0.538688 -0.070970 7122461777677464304091136.000000
0.848643 2.575220 0.943644 1.549921 -1.415353 0.435400 7122461777677464304091136.000000
2.126773 2.992924 0.572186 -0.687618 -0.958722 -1.186491 7122461777677464304091136.000000
1.803416 0.328651 3.334010 2.570863 -0.259715 0.670735 7122461777677464304091136.000000
2.642032 1.074578 3.963679 -0.109454 0.577632 0.122443 7122461777677464304091136.000000
3.044932 0.400502 6.156516 0.323303 -0.169340 1.316994 7122461777677464304091136.000000
2.300236 3.159686 6.423578 -0.495751 -0.748889 0.424278 7122461777677464304091136.000000
0.545454 3.116537 6.880600 1.195069 -0.829193 -0.309411 7122461777677464304091136.000000
2.017635 0.654246 9.597683 -0.804825 0.120947 1.474284 7122461777677464304091136.000000
3.117557 0.187838 10.868193 0.411836 -0.385364 1.679264 7122461777677464304091136.000000
2.699200 1.711210 9.808563 -0.045138 1.278003 -0.702974 7122461777677464304091136.000000
0.415042 3.136497 12.450387 1.060697 -0.778945 0.996863 7122461777677464304091136.000000
0.155285 0.972676 11.773295 0.781639 0.447673 -0.959192 7122461777677464304091136.000000
1.891928 1.839955 12.728640 -0.943517 1.415006 -1.122860 7122461777677464304091136.000000
2.960605 1.218333 14.823045 0.247409 0.737560 -0.039403 7122461777677464304091136.000000
3.149041 2.534571 15.739173 0.443875 -1.442005 -0.227844 7122461777677464304091136.000000
1.719752 1.649361 1.941939 1.304227 -0.000068 1.534856 7122461777677464304091136.000000
2.857270 1.880662 1.792011 -1.083747 0.261891 0.151469 7122461777677464304091136.000000
3.168086 1.181102 2.923851 -0.766967 -0.503933 0.193844 7122461777677464304091136.000000
0.567436 2.051896 3.302571 0.019594 0.437510 -0.615923 7122461777677464304091136.000000
2.676327 2.509682 4.021867 -1.289601 0.946795 -1.042738 7122461777677464304091136.000000
1.382973 0.408339 5.267766 0.910438 -1.385436 -0.852131 7122461777677464304091136.000000
0.626879 1.434540 6.930276 0.093012 -0.222128 -0.249314 7122461777677464304091136.000000
2.705992 1.819527 8.601759 -1.255290 0.191422 0.394865 7122461777677464304091136.000000
2.670024 1.577142 9.461033 -1.306722 -0.072707 0.093923 7122461777677464304091136.000000
1.600846 0.004585 11.563372 1.154653 1.834619 1.233992 7122461777677464304091136.000000
2.361926 2.956868 11.110323 -1.614206 1.447074 -0.497536 7122461777677464304091136.000000
0.428851 0.014845 12.499373 -0.134960 -1.806952 -0.172346 7122461777677464304091136.000000
1.181175 1.047832 13.870253 0.704296 -0.663205 0.152779 7122461777677464304091136.000000
2.029398 3.021525 15.318036 1.617166 1.504750 0.522273 7122461777677464304091136.000000
0.419278 1.723024 16.048832 -0.140593 0.105168 0.096882 7122461777677464304091136.000000
1.377955 3.023753 1.078107 -0.299492 1.487233 1.747025 7122461777677464304091136.000000
2.046022 0.953795 1.752032 0.440179 -0.770939 0.109566 7122461777677464304091136.000000
2.588323 1.512168 4.189618 1.043455 -0.132709 1.567088 7122461777677464304091136.000000
1.244918 2.944886 3.300156 -0.449465 1.442997 -0.621804 7122461777677464304091136.000000
0.558940 2.779676 5.175131 -1.208603 1.258360 0.243270 7122461777677464304091136.000000
0.649290 1.229404 5.470836 -1.097820 -0.461047 -0.638773 7122461777677464304091136.000000
0.545749 2.314826 8.126969 -1.229300 0.751517 1.081021 7122461777677464304091136.000000
2.507238 2.423825 8.801418 0.953491 0.844659 0.626841 7122461777677464304091136.000000
1.586376 1.997368 10.454544 -0.069455 0.381901 1.206151 7122461777677464304091136.000000
0.842110 2.128989 10.695077 -0.898217 0.533279 0.263275 7122461777677464304091136.000000
1.517026 0.329287 12.638157 -0.158522 -1.470173 1.194853 7122461777677464304091136.000000
1.084933 0.091607 13.328496 -0.651826 -1.705517 0.716999 7122461777677464304091136.000000
0.833123 2.018686 13.238009 -0.902101 0.408610 -0.565375 7122461777677464304091136.000000
1.241089 1.952834 13.487366 -0.462967 0.320208 -1.487595 7122461777677464304091136.000000
2.468348 1.447079 14.683455 0.915836 -0.223333 -1.404629 7122461777677464304091136.000000
2.764472 2.383655 0.437825 -0.000520 0.794530 -0.103959 7122461777677464304091136.000000
1.658294 2.228673 0.339346 -1.189991 0.633158 -1.451950 7122461777677464304091136.000000
2.122436 2.437120 2.968018 -0.699883 0.855886 0.240591 7122461777677464304091136.000000
2.544460 1.096853 3.934660 -0.232176 -0.617354 0.097142 7122461777677464304091136.000000
0.038237 2.988134 6.095307 0.646238 -2.157324 1.257655 7122461777677464304091136.000000
3.283853 3.227929 5.732976 0.586712 -1.882755 -0.344570 7122461777677464304091136.000000
1.180505 2.951676 5.367329 -1.721254 1.423172 -1.943987 7122461777677464304091136.000000
2.282128 1.493983 7.743513 -0.518931 -0.169671 -0.561027 7122461777677464304091136.000000
3.233743 0.292879 8.644678 0.547530 -1.481666 -0.773390 7122461777677464304091136.000000
1.735358 1.650973 10.579713 -1.116080 0.016996 0.122062 7122461777677464304091136.000000
2.503618 2.676695 11.412734 -0.274180 1.125379 -0.149992 7122461777677464304091136.000000
1.941081 2.370198 13.286351 -0.907921 0.775297 0.693993 7122461777677464304091136.000000
0.058619 0.987439 13.398942 0.663910 -0.745316 -0.405616 7122461777677464304091136.000000
2.092399 2.442212 14.232753 -0.714803 0.885643 -0.694203 7122461777677464304091136.000000
1.873205 0.736875 15.524240 -0.954911 -0.996640 -0.457279 7122461777677464304091136.000000
0.306667 0.220624 0.871116 -0.256537 0.851492 1.523575 7122461777677464304091136.000000
2.966736 2.313853 1.079657 -0.980544 -0.470881 -0.639044 7122461777677464304091136.000000
3.236492 3.275953 3.343304 -0.672986 0.577511 0.637519 7122461777677464304091136.000000
2.955135 2.203652 3.983133 -0.985455 -0.620884 0.151630 7122461777677464304091136.000000
1.099706 0.020356 5.897478 0.590479 0.649223 1.023548 7122461777677464304091136.000000
0.937754 2.615084 7.150420 0.419856 -0.146534 1.213064 7122461777677464304091136.000000
1.128584 2.146731 8.337818 0.642172 2.953948 1.300964 7122461777677464304091136.000000
0.627857 2.657504 9.010215 0.080586 -0.102088 0.829239 7122461777677464304091136.000000
1.072119 2.850680 10.145015 0.567122 0.103876 0.861519 7122461777677464304091136.000000
0.311727 1.315108 10.243752 -0.257994 -1.590138 -0.215699 7122461777677464304091136.000000
1.042771 3.021586 10.674416 0.546345 0.293993 -0.954595 7122461777677464304091136.000000
1.066277 1.758295 13.098710 0.570827 -1.099651 0.479138 7122461777677464304091136.000000
0.917876 0.379885 13.462386 0.400702 1.012894 -0.307906 7122461777677464304091136.000000
2.671097 1.858145 16.021640 2.337148 -0.978311 -2.342017 7122461777677464304091136.000000
0.540301 2.297040 16.063164 -0.011439 -0.492188 0.138177 7122461777677464304091136.000000
0.969244 0.485238 0.262638 -0.745243 1.119594 -0.327928 7122461777677464304091136.000000
1.959511 0.534234 0.666608 0.347806 1.192631 -1.079746 7122461777677464304091136.000000
2.396832 1.982241 2.083940 0.809905 -0.843297 -0.732875 7122461777677464304091136.000000
2.343276 3.224721 4.557782 0.767438 0.511203 0.796565 7122461777677464304091136.000000
1.225394 2.173009 4.253239 -0.456826 -0.648659 -0.763396 7122461777677464304091136.000000
0.092978 0.311939 6.361968 1.908385 0.941647 0.353976 7122461777677464304091136.000000
1.715012 0.046496 8.134759 0.050729 0.647161 1.071969 7122461777677464304091136.000000
1.094487 2.727283 8.845767 -0.615672 -0.023553 0.649890 7122461777677464304091136.000000
2.923238 1.777615 10.000187 1.412199 -1.062813 0.704193 7122461777677464304091136.000000
2.765066 0.720880 10.256325 1.218455 1.377343 -0.204406 7122461777677464304091136.000000
0.658456 0.226929 10.509964 -1.100604 0.854457 -1.165083 7122461777677464304091136.000000
2.104802 2.631602 12.582375 0.496361 -0.127180 -0.043514 7122461777677464304091136.000000
2.109246 2.845758 13.472730 0.524538 0.092049 -0.291326 7122461777677464304091136.000000
2.712759 2.515848 13.638590 1.161114 -0.249607 -1.320430 7122461777677464304091136.000000
2.658157 3.001014 15.493159 1.103475 0.281397 -1.702663 7122461777677464304091136.000000
1.159383 2.466251 1.501882 -1.755610 -0.315529 1.040167 7122461777677464304091136.000000
2.205222 3.262363 2.444016 -0.604736 0.557528 0.859310 7122461777677464304091136.000000
2.670078 0.207728 3.744394 -0.071796 0.829378 1.085647 7122461777677464304091136.000000
0.871841 0.626433 3.529515 1.548417 -2.344917 -0.365718 7122461777677464304091136.000000
0.627427 2.592982 5.443556 1.298345 -0.167448 0.547884 7122461777677464304091136.000000
2.464605 3.293012 4.665709 -0.291890 0.595115 -1.530909 7122461777677464304091136.000000
2.948805 0.545764 6.886878 0.216441 1.192864 -0.299156 7122461777677464304091136.000000
1.111214 2.218011 -26422890685.937683 -363790226928.184082 -91798171813.514252 -2642289072777.476074 7122461777677464304091136.000000
2.264909 2.397239 8.368987 -0.534995 -0.388349 -1.065489 7122461777677464304091136.000000
0.279410 1.310065 9.207234 0.906697 -1.574616 -1.373458 7122461777677464304091136.000000
0.728222 2.783549 11.866229 1.388905 0.043303 0.351775 7122461777677464304091136.000000
3.214203 2.717954 12.950379 0.515665 -0.040056 0.337833 7122461777677464304091136.000000
1.525871 1.414174 13.684041 -1.347086 2.164294 -0.055681 7122461777677464304091136.000000
2.181155 0.928588 15.145926 -0.630535 -1.986211 0.329707 7122461777677464304091136.000000
1.946424 1.553765 16.007042 -0.884619 -1.318019 0.065150 7122461777677464304091136.000000
135
x y z vx vy vz KE
1.057047 2.741239 0.119657 0.543532 -1.207631 0.639575 7122461777677994732552192.000000
3.142576 0.126685 2.913564 -0.770140 -0.464668 1.370400 7122461777677994732552192.000000
2.769422 0.435674 2.861149 -1.168600 -0.123122 0.125614 7122461777677994732552192.000000
3.049180 2.927579 3.187239 -0.862798 -0.992856 -0.708828 7122461777677994732552192.000000
1.431347 2.025617 4.547289 0.967277 1.606020 -0.427210 7122461777677994732552192.000000
1.040663 2.336256 5.572012 0.528740 1.952851 -0.516684 7122461777677994732552192.000000
2.840628 3.025823 5.650173 2.492212 -0.898246 -1.639505 7122461777677994732552192.000000
1.489751 3.005016 7.944201 1.024493 -0.924168 -0.335907 7122461777677994732552192.000000
0.338537 0.362297 52845781399.035370 363790226927.652344 91798171814.607574 2642289072778.159180 7122461777677994732552192.000000
1.631760 0.148962 9.258779 1.166850 -0.431131 -1.278725 7122461777677994732552192.000000
0.312129 2.934655 13.556153 -0.260027 -0.984624 2.182921 7122461777677994732552192.000000
0.187455 0.440746 10.658561 -0.391682 -0.112282 -2.169920 7122461777677994732552192.000000
0.133735 3.160316 14.459017 -0.441638 -0.732364 0.789503 7122461777677994732552192.000000
2.961602 2.400303 14.987492 -0.976838 -1.558220 0.178658 7122461777677994732552192.000000
2.821520 1.521959 15.382705 -1.126225 1.056134 -0.620218 7122461777677994732552192.000000
1.767696 0.195370 0.399183 0.101404 -0.375412 -0.163336 7122461777677994732552192.000000
2.546133 3.202167 1.497626 0.962778 -0.706008 -0.164254 7122461777677994732552192.000000
0.521198 1.834035 3.256000 -1.229445 1.399019 0.560879 7122461777677994732552192.000000
2.399675 2.570540 3.038014 0.819039 -1.393582 -0.883009 7122461777677994732552192.000000
2.167757 1.072602 5.704344 0.550812 0.572653 0.812945 7122461777677994732552192.000000
1.825332 0.763884 7.356827 0.209133 0.233324 1.416877 7122461777677994732552192.000000
1.163921 0.562058 7.448508 -0.533410 0.002738 0.335280 7122461777677994732552192.000000
3.279359 2.949726 8.144958 1.760624 -0.967374 -0.113184 7122461777677994732552192.000000
1.209391 2.716661 8.603574 -0.482586 -1.251430 -0.802547 7122461777677994732552192.000000
1.306537 0.561667 10.298157 -0.368550 0.019890 -0.185187 7122461777677994732552192.000000
1.964766 0.793055 11.787966 0.322642 0.264030 0.245929 7122461777677994732552192.000000
2.344495 0.789110 11.821834 0.761903 0.286694 -0.903584 7122461777677994732552192.000000
2.943338 2.004205 15.017891 -2.186781 1.585676 1.375252 7122461777677994732552192.000000
3.206850 0.354169 13.460740 1.701553 -0.204188 -1.514528 7122461777677994732552192.000000
2.595891 0.054736 15.884665 1.033407 -0.538688 -0.070970 7122461777677994732552192.000000
0.864142 2.561067 0.947998 1.549921 -1.415353 0.435400 7122461777677994732552192.000000
2.119897 2.983337 0.560322 -0.687618 -0.958722 -1.186491 7122461777677994732552192.000000
1.829124 0.326054 3.340717 2.570863 -0.259715 0.670735 7122461777677994732552192.000000
2.640938 1.080354 3.964903 -0.109454 0.577632 0.122443 7122461777677994732552192.000000
3.048165 0.398808 6.169686 0.323303 -0.169340 1.316994 7122461777677994732552192.000000
2.295279 3.152197 6.427821 -0.495751 -0.748889 0.424278 7122461777677994732552192.000000
0.557405 3.108245 6.877506 1.195069 -0.829193 -0.309411 7122461777677994732552192.000000
2.009586 0.655456 9.612426 -0.804825 0.120947 1.474284 7122461777677994732552192.000000
3.121675 0.183985 10.884985 0.411836 -0.385364 1.679264 7122461777677994732552192.000000
2.698748 1.723990 9.801533 -0.045138 1.278003 -0.702974 7122461777677994732552192.000000
0.425649 3.128707 12.460356 1.060697 -0.778945 0.996863 7122461777677994732552192.000000
0.163102 0.977152 11.763703 0.781639 0.447673 -0.959192 7122461777677994732552192.000000
1.882493 1.854105 12.717412 -0.943517 1.415006 -1.122860 7122461777677994732552192.000000
2.963079 1.225708 14.822651 0.247409 0.737560 -0.039403 7122461777677994732552192.000000
3.153480 2.520151 15.736895 0.443875 -1.442005 -0.227844 7122461777677994732552192.000000
1.732794 1.649360 1.957287 1.304227 -0.000068 1.534856 7122461777677994732552192.000000
2.846433 1.883281 1.793525 -1.083747 0.261891 0.151469 7122461777677994732552192.000000
3.160416 1.176063 2.925790 -0.766967 -0.503933 0.193844 7122461777677994732552192.000000
0.567632 2.056271 3.296412 0.019594 0.437510 -0.615923 7122461777677994732552192.000000
2.663431 2.519150 4.011440 -1.289601 0.946795 -1.042738 7122461777677994732552192.000000
1.392078 0.394485 5.259245 0.910438 -1.385436 -0.852131 7122461777677994732552192.000000
0.627810 1.432319 6.927783 0.093012 -0.222128 -0.249314 7122461777677994732552192.000000
2.693439 1.821441 8.605708 -1.255290 0.191422 0.394865 7122461777677994732552192.000000
2.656957 1.576415 9.461972 -1.306722 -0.072707 0.093923 7122461777677994732552192.000000
1.612392 0.022931 11.575712 1.154653 1.834619 1.233992 7122461777677994732552192.000000
2.345784 2.971339 11.105347 -1.614206 1.447074 -0.497536 7122461777677994732552192.000000
0.427501 3.296776 12.497650 -0.134960 -1.806952 -0.172346 7122461777677994732552192.000000
1.188218 1.041200 13.871781 0.704296 -0.663205 0.152779 7122461777677994732552192.000000
2.045570 3.036573 15.323259 1.617166 1.504750 0.522273 7122461777677994732552192.000000
0.417872 1.724076 16.049800 -0.140593 0.105168 0.096882 7122461777677994732552192.000000
1.374960 3.038626 1.095577 -0.299492 1.487233 1.747025 7122461777677994732552192.000000
2.050424 0.946086 1.753127 0.440179 -0.770939 0.109566 7122461777677994732552192.000000
2.598758 1.510841 4.205288 1.043455 -0.132709 1.567088 7122461777677994732552192.000000
1.240423 2.959316 3.293938 -0.449465 1.442997 -0.621804 7122461777677994732552192.000000
0.546854 2.792259 5.177563 -1.208603 1.258360 0.243270 7122461777677994732552192.000000
0.638312 1.224793 5.464448 -1.097820 -0.461047 -0.638773 7122461777677994732552192.000000
0.533456 2.322342 8.137779 -1.229300 0.751517 1.081021 7122461777677994732552192.000000
2.516773 2.432272 8.807686 0.953491 0.844659 0.626841 7122461777677994732552192.000000
1.585682 2.001187 10.466605 -0.069455 0.381901 1.206151 7122461777677994732552192.000000
0.833128 2.134321 10.697709 -0.898217 0.533279 0.263275 7122461777677994732552192.000000
1.515441 0.314585 12.650106 -0.158522 -1.470173 1.194853 7122461777677994732552192.000000
1.078415 0.074552 13.335666 -0.651826 -1.705517 0.716999 7122461777677994732552192.000000
0.824102 2.022772 13.232355 -0.902101 0.408610 -0.565375 7122461777677994732552192.000000
1.236459 1.956036 13.472490 -0.462967 0.320208 -1.487595 7122461777677994732552192.000000
2.477507 1.444845 14.669409 0.915836 -0.223333 -1.404629 7122461777677994732552192.000000
2.764467 2.391600 0.436785 -0.000520 0.794530 -0.103959 7122461777677994732552192.000000
1.646394 2.235004 0.324826 -1.189991 0.633158 -1.451950 7122461777677994732552192.000000
2.115438 2.445679 2.970424 -0.699883 0.855886 0.240591 7122461777677994732552192.000000
2.542138 1.090680 3.935631 -0.232176 -0.617354 0.097142 7122461777677994732552192.000000
0.044700 2.966560 6.107883 0.646238 -2.157324 1.257655 7122461777677994732552192.000000
3.289720 3.209102 5.729531 0.586712 -1.882755 -0.344570 7122461777677994732552192.000000
1.163292 2.965908 5.347890 -1.721254 1.423172 -1.943987 7122461777677994732552192.000000
2.276938 1.492286 7.737903 -0.518931 -0.169671 -0.561027 7122461777677994732552192.000000
3.239218 0.278062 8.636944 0.547530 -1.481666 -0.773390 7122461777677994732552192.000000
1.724197 1.651143 10.580934 -1.116080 0.016996 0.122062 7122461777677994732552192.000000
2.500876 2.687949 11.411234 -0.274180 1.125379 -0.149992 7122461777677994732552192.000000
1.932001 2.377951 13.293291 -0.907921 0.775297 0.693993 7122461777677994732552192.000000
0.065258 0.979986 13.394886 0.663910 -0.745316 -0.405616 7122461777677994732552192.000000
2.085251 2.451069 14.225811 -0.714803 0.885643 -0.694203 7122461777677994732552192.000000
1.863656 0.726909 15.519667 -0.954911 -0.996640 -0.457279 7122461777677994732552192.000000
0.304102 0.229138 0.886352 -0.256537 0.851492 1.523575 7122461777677994732552192.000000
2.956931 2.309144 1.073266 -0.980544 -0.470881 -0.639044 7122461777677994732552192.000000
3.229762 3.281728 3.349680 -0.672986 0.577511 0.637519 7122461777677994732552192.000000
2.945281 2.197443 3.984649 -0.985455 -0.620884 0.151630 7122461777677994732552192.000000
1.105611 0.026848 5.907713 0.590479 0.649223 1.023548 7122461777677994732552192.000000
0.941952 2.613618 7.162551 0.419856 -0.146534 1.213064 7122461777677994732552192.000000
1.135006 2.176271 8.350828 0.642172 2.953948 1.300964 7122461777677994732552192.000000
0.628663 2.656483 9.018508 0.080586 -0.102088 0.829239 7122461777677994732552192.000000
